sub,eye,bin,bin_fac,window,perc_corr,med_rt,binsize
sub009,open,b4,bal_ip_v,cue1000to1500,0.607843137254902,0.579166666666667,51
sub009,open,b5,bal_ip_v,cue1000to1500,0.647058823529412,0.635,51
sub009,open,b1,bal_ip_i,cue1000to1500,0.627450980392157,0.6725,51
sub009,open,b2,bal_ip_i,cue1000to1500,0.607843137254902,0.63,51
sub009,open,b3,bal_ip_i,cue1000to1500,0.725490196078431,0.6625,51
sub009,open,b4,bal_ip_i,cue1000to1500,0.666666666666667,0.623333333333333,51
sub009,open,b5,bal_ip_i,cue1000to1500,0.647058823529412,0.64125,51
sub009,closed,b1,vis,cue1000to1500,0.659090909090909,0.632916666666667,44
sub009,closed,b2,vis,cue1000to1500,0.636363636363636,0.636666666666667,44
sub009,closed,b3,vis,cue1000to1500,0.613636363636364,0.65375,44
sub009,closed,b4,vis,cue1000to1500,0.545454545454545,0.68875,44
sub009,closed,b5,vis,cue1000to1500,0.613636363636364,0.708333333333333,44
sub009,closed,b1,lat,cue1000to1500,0.590909090909091,0.6475,44
sub009,closed,b2,lat,cue1000to1500,0.659090909090909,0.665,44
sub009,closed,b3,lat,cue1000to1500,0.613636363636364,0.633333333333333,44
sub009,closed,b4,lat,cue1000to1500,0.522727272727273,0.711666666666667,44
sub009,closed,b5,lat,cue1000to1500,0.681818181818182,0.648333333333333,44
sub009,closed,b1,bal_ip_v,cue1000to1500,0.75,0.7125,44
sub009,closed,b2,bal_ip_v,cue1000to1500,0.477272727272727,0.700833333333333,44
sub009,closed,b3,bal_ip_v,cue1000to1500,0.568181818181818,0.6125,44
sub009,closed,b4,bal_ip_v,cue1000to1500,0.613636363636364,0.67375,44
sub009,closed,b5,bal_ip_v,cue1000to1500,0.659090909090909,0.650416666666667,44
sub009,closed,b1,bal_ip_i,cue1000to1500,0.704545454545455,0.655,44
sub009,closed,b2,bal_ip_i,cue1000to1500,0.568181818181818,0.73125,44
sub009,closed,b3,bal_ip_i,cue1000to1500,0.5,0.665416666666667,44
sub009,closed,b4,bal_ip_i,cue1000to1500,0.613636363636364,0.665,44
sub009,closed,b5,bal_ip_i,cue1000to1500,0.659090909090909,0.650416666666667,44
sub009,open,b1,vis,stim1000pre,0.647058823529412,0.650416666666667,51
sub009,open,b2,vis,stim1000pre,0.666666666666667,0.671666666666667,51
sub009,open,b3,vis,stim1000pre,0.607843137254902,0.583333333333333,51
sub009,open,b4,vis,stim1000pre,0.666666666666667,0.685,51
sub009,open,b5,vis,stim1000pre,0.686274509803922,0.595416666666667,51
sub009,open,b1,lat,stim1000pre,0.647058823529412,0.679583333333333,51
sub009,open,b2,lat,stim1000pre,0.686274509803922,0.5725,51
sub009,open,b3,lat,stim1000pre,0.607843137254902,0.647083333333333,51
sub009,open,b4,lat,stim1000pre,0.725490196078431,0.666666666666667,51
sub009,open,b5,lat,stim1000pre,0.607843137254902,0.636666666666667,51
sub009,open,b1,bal_ip_v,stim1000pre,0.745098039215686,0.671666666666667,51
sub009,open,b2,bal_ip_v,stim1000pre,0.666666666666667,0.65,51
sub009,open,b3,bal_ip_v,stim1000pre,0.568627450980392,0.6075,51
sub009,open,b4,bal_ip_v,stim1000pre,0.627450980392157,0.664166666666667,51
sub009,open,b5,bal_ip_v,stim1000pre,0.666666666666667,0.64125,51
sub009,open,b1,bal_ip_i,stim1000pre,0.607843137254902,0.651666666666667,51
sub009,open,b2,bal_ip_i,stim1000pre,0.803921568627451,0.666666666666667,51
sub009,open,b3,bal_ip_i,stim1000pre,0.588235294117647,0.58375,51
sub009,open,b4,bal_ip_i,stim1000pre,0.588235294117647,0.614166666666667,51
sub009,open,b5,bal_ip_i,stim1000pre,0.686274509803922,0.655,51
sub009,closed,b1,vis,stim1000pre,0.659090909090909,0.615,44
sub009,closed,b2,vis,stim1000pre,0.636363636363636,0.709583333333333,44
sub009,closed,b3,vis,stim1000pre,0.590909090909091,0.686666666666667,44
sub009,closed,b4,vis,stim1000pre,0.613636363636364,0.620833333333333,44
sub009,closed,b5,vis,stim1000pre,0.545454545454545,0.739166666666667,44
sub009,closed,b1,lat,stim1000pre,0.590909090909091,0.635833333333333,44
sub009,closed,b2,lat,stim1000pre,0.613636363636364,0.62,44
sub009,closed,b3,lat,stim1000pre,0.522727272727273,0.7275,44
sub009,closed,b4,lat,stim1000pre,0.522727272727273,0.735,44
sub009,closed,b5,lat,stim1000pre,0.818181818181818,0.6175,44
sub009,closed,b1,bal_ip_v,stim1000pre,0.772727272727273,0.708333333333333,44
sub009,closed,b2,bal_ip_v,stim1000pre,0.522727272727273,0.698333333333333,44
sub009,closed,b3,bal_ip_v,stim1000pre,0.522727272727273,0.662916666666667,44
sub009,closed,b4,bal_ip_v,stim1000pre,0.590909090909091,0.61875,44
sub009,closed,b5,bal_ip_v,stim1000pre,0.659090909090909,0.649166666666667,44
sub009,closed,b1,bal_ip_i,stim1000pre,0.818181818181818,0.624583333333333,44
sub009,closed,b2,bal_ip_i,stim1000pre,0.477272727272727,0.736666666666667,44
sub009,closed,b3,bal_ip_i,stim1000pre,0.545454545454545,0.638333333333333,44
sub009,closed,b4,bal_ip_i,stim1000pre,0.522727272727273,0.640416666666667,44
sub009,closed,b5,bal_ip_i,stim1000pre,0.681818181818182,0.645833333333333,44
sub009,open,b1,vis,stim500pre,0.627450980392157,0.600833333333333,51
sub009,open,b2,vis,stim500pre,0.666666666666667,0.688333333333333,51
sub009,open,b3,vis,stim500pre,0.686274509803922,0.669166666666667,51
sub009,open,b4,vis,stim500pre,0.607843137254902,0.63,51
sub009,open,b5,vis,stim500pre,0.686274509803922,0.63625,51
sub009,open,b1,lat,stim500pre,0.607843137254902,0.632083333333333,51
sub009,open,b2,lat,stim500pre,0.588235294117647,0.65375,51
sub009,open,b3,lat,stim500pre,0.803921568627451,0.6025,51
sub009,open,b4,lat,stim500pre,0.686274509803922,0.664166666666667,51
sub009,open,b5,lat,stim500pre,0.588235294117647,0.666666666666667,51
sub009,open,b1,bal_ip_v,stim500pre,0.705882352941177,0.6575,51
sub009,open,b2,bal_ip_v,stim500pre,0.705882352941177,0.68125,51
sub009,open,b3,bal_ip_v,stim500pre,0.686274509803922,0.589166666666667,51
sub009,open,b4,bal_ip_v,stim500pre,0.529411764705882,0.588333333333333,51
sub009,open,b5,bal_ip_v,stim500pre,0.647058823529412,0.664583333333333,51
sub009,open,b1,bal_ip_i,stim500pre,0.627450980392157,0.661666666666667,51
sub009,open,b2,bal_ip_i,stim500pre,0.647058823529412,0.68,51
sub009,open,b3,bal_ip_i,stim500pre,0.764705882352941,0.602083333333333,51
sub009,open,b4,bal_ip_i,stim500pre,0.549019607843137,0.553333333333333,51
sub009,open,b5,bal_ip_i,stim500pre,0.686274509803922,0.677083333333333,51
sub009,closed,b1,vis,stim500pre,0.636363636363636,0.655833333333333,44
sub009,closed,b2,vis,stim500pre,0.636363636363636,0.673333333333333,44
sub009,closed,b3,vis,stim500pre,0.568181818181818,0.72,44
sub009,closed,b4,vis,stim500pre,0.727272727272727,0.622083333333333,44
sub009,closed,b5,vis,stim500pre,0.5,0.679166666666667,44
sub009,closed,b1,lat,stim500pre,0.613636363636364,0.651666666666667,44
sub009,closed,b2,lat,stim500pre,0.613636363636364,0.64625,44
sub009,closed,b3,lat,stim500pre,0.477272727272727,0.70375,44
sub009,closed,b4,lat,stim500pre,0.590909090909091,0.7125,44
sub009,closed,b5,lat,stim500pre,0.772727272727273,0.624583333333333,44
sub009,closed,b1,bal_ip_v,stim500pre,0.659090909090909,0.679166666666667,44
sub009,closed,b2,bal_ip_v,stim500pre,0.659090909090909,0.700833333333333,44
sub009,closed,b3,bal_ip_v,stim500pre,0.477272727272727,0.615,44
sub009,closed,b4,bal_ip_v,stim500pre,0.659090909090909,0.6975,44
sub009,closed,b5,bal_ip_v,stim500pre,0.590909090909091,0.655,44
sub009,closed,b1,bal_ip_i,stim500pre,0.772727272727273,0.6775,44
sub009,closed,b2,bal_ip_i,stim500pre,0.590909090909091,0.624166666666667,44
sub009,closed,b3,bal_ip_i,stim500pre,0.5,0.710416666666667,44
sub009,closed,b4,bal_ip_i,stim500pre,0.522727272727273,0.635833333333333,44
sub009,closed,b5,bal_ip_i,stim500pre,0.659090909090909,0.709166666666667,44
sub010,open,b1,vis,cue0t1000,0.672727272727273,0.791666666666667,55
sub010,open,b2,vis,cue0t1000,0.727272727272727,0.796666666666667,55
sub010,open,b3,vis,cue0t1000,0.709090909090909,0.751666666666667,55
sub010,open,b4,vis,cue0t1000,0.618181818181818,0.7825,55
sub010,open,b5,vis,cue0t1000,0.727272727272727,0.78125,55
sub010,open,b1,lat,cue0t1000,0.763636363636364,0.77,55
sub010,open,b2,lat,cue0t1000,0.763636363636364,0.800833333333333,55
sub010,open,b3,lat,cue0t1000,0.690909090909091,0.790833333333333,55
sub010,open,b4,lat,cue0t1000,0.636363636363636,0.7925,55
sub010,open,b5,lat,cue0t1000,0.6,0.7575,55
sub010,open,b1,bal_ip_v,cue0t1000,0.672727272727273,0.790833333333333,55
sub010,open,b2,bal_ip_v,cue0t1000,0.745454545454545,0.777083333333333,55
sub010,open,b3,bal_ip_v,cue0t1000,0.690909090909091,0.778333333333333,55
sub010,open,b4,bal_ip_v,cue0t1000,0.654545454545455,0.791666666666667,55
sub010,open,b5,bal_ip_v,cue0t1000,0.690909090909091,0.785833333333333,55
sub010,open,b1,bal_ip_i,cue0t1000,0.654545454545455,0.766666666666667,55
sub010,open,b2,bal_ip_i,cue0t1000,0.6,0.771666666666667,55
sub010,open,b3,bal_ip_i,cue0t1000,0.763636363636364,0.798333333333333,55
sub010,open,b4,bal_ip_i,cue0t1000,0.690909090909091,0.799166666666667,55
sub010,open,b5,bal_ip_i,cue0t1000,0.745454545454545,0.774166666666667,55
sub010,closed,b1,vis,cue0t1000,0.666666666666667,0.770833333333333,36
sub010,closed,b2,vis,cue0t1000,0.722222222222222,0.853333333333333,36
sub010,closed,b3,vis,cue0t1000,0.777777777777778,0.732083333333333,36
sub010,closed,b4,vis,cue0t1000,0.722222222222222,0.881666666666667,36
sub010,closed,b5,vis,cue0t1000,0.722222222222222,0.764166666666667,36
sub010,closed,b1,lat,cue0t1000,0.722222222222222,0.785833333333333,36
sub010,closed,b2,lat,cue0t1000,0.694444444444444,0.829166666666667,36
sub010,closed,b3,lat,cue0t1000,0.805555555555556,0.8275,36
sub010,closed,b4,lat,cue0t1000,0.694444444444444,0.849166666666667,36
sub010,closed,b5,lat,cue0t1000,0.694444444444444,0.725833333333333,36
sub010,closed,b1,bal_ip_v,cue0t1000,0.722222222222222,0.90125,36
sub010,closed,b2,bal_ip_v,cue0t1000,0.777777777777778,0.8175,36
sub010,closed,b3,bal_ip_v,cue0t1000,0.611111111111111,0.754166666666667,36
sub010,closed,b4,bal_ip_v,cue0t1000,0.777777777777778,0.800416666666667,36
sub010,closed,b5,bal_ip_v,cue0t1000,0.777777777777778,0.779583333333333,36
sub010,closed,b1,bal_ip_i,cue0t1000,0.694444444444444,0.88875,36
sub010,closed,b2,bal_ip_i,cue0t1000,0.777777777777778,0.770416666666667,36
sub010,closed,b3,bal_ip_i,cue0t1000,0.638888888888889,0.813333333333333,36
sub010,closed,b4,bal_ip_i,cue0t1000,0.777777777777778,0.8525,36
sub010,closed,b5,bal_ip_i,cue0t1000,0.722222222222222,0.76875,36
sub010,open,b1,vis,cue500to1500,0.636363636363636,0.785833333333333,55
sub010,open,b2,vis,cue500to1500,0.781818181818182,0.731666666666667,55
sub010,open,b3,vis,cue500to1500,0.690909090909091,0.781666666666667,55
sub010,open,b4,vis,cue500to1500,0.618181818181818,0.799166666666667,55
sub010,open,b5,vis,cue500to1500,0.727272727272727,0.765,55
sub010,open,b1,lat,cue500to1500,0.672727272727273,0.765,55
sub010,open,b2,lat,cue500to1500,0.690909090909091,0.800833333333333,55
sub010,open,b3,lat,cue500to1500,0.727272727272727,0.797083333333333,55
sub010,open,b4,lat,cue500to1500,0.690909090909091,0.810833333333333,55
sub010,open,b5,lat,cue500to1500,0.672727272727273,0.746666666666667,55
sub010,open,b1,bal_ip_v,cue500to1500,0.781818181818182,0.743333333333333,55
sub010,open,b2,bal_ip_v,cue500to1500,0.727272727272727,0.792916666666667,55
sub010,open,b3,bal_ip_v,cue500to1500,0.6,0.790416666666667,55
sub010,open,b4,bal_ip_v,cue500to1500,0.709090909090909,0.789166666666667,55
sub010,open,b5,bal_ip_v,cue500to1500,0.636363636363636,0.777916666666667,55
sub010,open,b1,bal_ip_i,cue500to1500,0.781818181818182,0.735833333333333,55
sub010,open,b2,bal_ip_i,cue500to1500,0.690909090909091,0.819166666666667,55
sub010,open,b3,bal_ip_i,cue500to1500,0.618181818181818,0.782083333333333,55
sub010,open,b4,bal_ip_i,cue500to1500,0.672727272727273,0.7825,55
sub010,open,b5,bal_ip_i,cue500to1500,0.690909090909091,0.794583333333333,55
sub010,closed,b1,vis,cue500to1500,0.722222222222222,0.786666666666667,36
sub010,closed,b2,vis,cue500to1500,0.722222222222222,0.8125,36
sub010,closed,b3,vis,cue500to1500,0.777777777777778,0.85375,36
sub010,closed,b4,vis,cue500to1500,0.638888888888889,0.789583333333333,36
sub010,closed,b5,vis,cue500to1500,0.777777777777778,0.839583333333333,36
sub010,closed,b1,lat,cue500to1500,0.805555555555556,0.800416666666667,36
sub010,closed,b2,lat,cue500to1500,0.722222222222222,0.845,36
sub010,closed,b3,lat,cue500to1500,0.611111111111111,0.805,36
sub010,closed,b4,lat,cue500to1500,0.805555555555556,0.850833333333333,36
sub010,closed,b5,lat,cue500to1500,0.75,0.805833333333333,36
sub010,closed,b1,bal_ip_v,cue500to1500,0.722222222222222,0.905833333333333,36
sub010,closed,b2,bal_ip_v,cue500to1500,0.75,0.854166666666667,36
sub010,closed,b3,bal_ip_v,cue500to1500,0.75,0.805,36
sub010,closed,b4,bal_ip_v,cue500to1500,0.75,0.714583333333333,36
sub010,closed,b5,bal_ip_v,cue500to1500,0.722222222222222,0.775833333333333,36
sub010,closed,b1,bal_ip_i,cue500to1500,0.75,0.880833333333333,36
sub010,closed,b2,bal_ip_i,cue500to1500,0.75,0.855833333333333,36
sub010,closed,b3,bal_ip_i,cue500to1500,0.694444444444444,0.764166666666667,36
sub010,closed,b4,bal_ip_i,cue500to1500,0.861111111111111,0.822083333333333,36
sub010,closed,b5,bal_ip_i,cue500to1500,0.611111111111111,0.754166666666667,36
sub010,open,b1,vis,cue1000to1500,0.672727272727273,0.77,55
sub010,open,b2,vis,cue1000to1500,0.709090909090909,0.774166666666667,55
sub010,open,b3,vis,cue1000to1500,0.690909090909091,0.799166666666667,55
sub010,open,b4,vis,cue1000to1500,0.727272727272727,0.778333333333333,55
sub010,open,b5,vis,cue1000to1500,0.654545454545455,0.839166666666667,55
sub010,open,b1,lat,cue1000to1500,0.690909090909091,0.7825,55
sub010,open,b2,lat,cue1000to1500,0.709090909090909,0.795416666666667,55
sub010,open,b3,lat,cue1000to1500,0.690909090909091,0.795,55
sub010,open,b4,lat,cue1000to1500,0.727272727272727,0.765833333333333,55
sub010,open,b5,lat,cue1000to1500,0.636363636363636,0.745416666666667,55
sub010,open,b1,bal_ip_v,cue1000to1500,0.781818181818182,0.751666666666667,55
sub010,open,b2,bal_ip_v,cue1000to1500,0.581818181818182,0.7825,55
sub010,open,b3,bal_ip_v,cue1000to1500,0.727272727272727,0.80875,55
sub010,open,b4,bal_ip_v,cue1000to1500,0.672727272727273,0.73375,55
sub010,open,b5,bal_ip_v,cue1000to1500,0.690909090909091,0.79875,55
sub010,open,b1,bal_ip_i,cue1000to1500,0.727272727272727,0.721666666666667,55
sub010,open,b2,bal_ip_i,cue1000to1500,0.690909090909091,0.794166666666667,55
sub010,open,b3,bal_ip_i,cue1000to1500,0.672727272727273,0.7975,55
sub010,open,b4,bal_ip_i,cue1000to1500,0.672727272727273,0.790833333333333,55
sub010,open,b5,bal_ip_i,cue1000to1500,0.690909090909091,0.780833333333333,55
sub010,closed,b1,vis,cue1000to1500,0.777777777777778,0.8,36
sub010,closed,b2,vis,cue1000to1500,0.666666666666667,0.8325,36
sub010,closed,b3,vis,cue1000to1500,0.666666666666667,0.734166666666667,36
sub010,closed,b4,vis,cue1000to1500,0.805555555555556,0.88,36
sub010,closed,b5,vis,cue1000to1500,0.722222222222222,0.839583333333333,36
sub010,closed,b1,lat,cue1000to1500,0.75,0.8225,36
sub010,closed,b2,lat,cue1000to1500,0.694444444444444,0.773333333333333,36
sub010,closed,b3,lat,cue1000to1500,0.75,0.8525,36
sub010,closed,b4,lat,cue1000to1500,0.638888888888889,0.77,36
sub010,closed,b5,lat,cue1000to1500,0.777777777777778,0.813333333333333,36
sub010,closed,b1,bal_ip_v,cue1000to1500,0.777777777777778,0.895,36
sub010,closed,b2,bal_ip_v,cue1000to1500,0.638888888888889,0.838333333333333,36
sub010,closed,b3,bal_ip_v,cue1000to1500,0.777777777777778,0.8275,36
sub010,closed,b4,bal_ip_v,cue1000to1500,0.75,0.812916666666667,36
sub010,closed,b5,bal_ip_v,cue1000to1500,0.666666666666667,0.711666666666667,36
sub010,closed,b1,bal_ip_i,cue1000to1500,0.777777777777778,0.855833333333333,36
sub010,closed,b2,bal_ip_i,cue1000to1500,0.722222222222222,0.8425,36
sub010,closed,b3,bal_ip_i,cue1000to1500,0.722222222222222,0.818333333333333,36
sub010,closed,b4,bal_ip_i,cue1000to1500,0.694444444444444,0.8,36
sub010,closed,b5,bal_ip_i,cue1000to1500,0.75,0.723333333333333,36
sub010,open,b1,vis,stim1000pre,0.672727272727273,0.765,55
sub010,open,b2,vis,stim1000pre,0.618181818181818,0.8,55
sub010,open,b3,vis,stim1000pre,0.709090909090909,0.83,55
sub010,open,b4,vis,stim1000pre,0.727272727272727,0.743333333333333,55
sub010,open,b5,vis,stim1000pre,0.727272727272727,0.799166666666667,55
sub010,open,b1,lat,stim1000pre,0.672727272727273,0.749583333333333,55
sub010,open,b2,lat,stim1000pre,0.8,0.785,55
sub010,open,b3,lat,stim1000pre,0.672727272727273,0.795,55
sub010,open,b4,lat,stim1000pre,0.727272727272727,0.785833333333333,55
sub010,open,b5,lat,stim1000pre,0.581818181818182,0.8,55
sub010,open,b1,bal_ip_v,stim1000pre,0.727272727272727,0.790833333333333,55
sub010,open,b2,bal_ip_v,stim1000pre,0.690909090909091,0.771666666666667,55
sub010,open,b3,bal_ip_v,stim1000pre,0.636363636363636,0.790833333333333,55
sub010,open,b4,bal_ip_v,stim1000pre,0.8,0.7925,55
sub010,open,b5,bal_ip_v,stim1000pre,0.6,0.777083333333333,55
sub010,open,b1,bal_ip_i,stim1000pre,0.690909090909091,0.790833333333333,55
sub010,open,b2,bal_ip_i,stim1000pre,0.672727272727273,0.771666666666667,55
sub010,open,b3,bal_ip_i,stim1000pre,0.581818181818182,0.809166666666667,55
sub010,open,b4,bal_ip_i,stim1000pre,0.781818181818182,0.771666666666667,55
sub010,open,b5,bal_ip_i,stim1000pre,0.727272727272727,0.765,55
sub010,closed,b1,vis,stim1000pre,0.833333333333333,0.868333333333333,36
sub010,closed,b2,vis,stim1000pre,0.583333333333333,0.7875,36
sub010,closed,b3,vis,stim1000pre,0.694444444444444,0.8175,36
sub010,closed,b4,vis,stim1000pre,0.666666666666667,0.735,36
sub010,closed,b5,vis,stim1000pre,0.888888888888889,0.8525,36
sub010,closed,b1,lat,stim1000pre,0.805555555555556,0.785833333333333,36
sub010,closed,b2,lat,stim1000pre,0.777777777777778,0.8125,36
sub010,closed,b3,lat,stim1000pre,0.611111111111111,0.877916666666667,36
sub010,closed,b4,lat,stim1000pre,0.555555555555556,0.8,36
sub010,closed,b5,lat,stim1000pre,0.888888888888889,0.7575,36
sub010,closed,b1,bal_ip_v,stim1000pre,0.805555555555556,0.93,36
sub010,closed,b2,bal_ip_v,stim1000pre,0.694444444444444,0.846666666666667,36
sub010,closed,b3,bal_ip_v,stim1000pre,0.666666666666667,0.82,36
sub010,closed,b4,bal_ip_v,stim1000pre,0.805555555555556,0.772916666666667,36
sub010,closed,b5,bal_ip_v,stim1000pre,0.694444444444444,0.724166666666667,36
sub010,closed,b1,bal_ip_i,stim1000pre,0.805555555555556,0.916666666666667,36
sub010,closed,b2,bal_ip_i,stim1000pre,0.666666666666667,0.875833333333333,36
sub010,closed,b3,bal_ip_i,stim1000pre,0.75,0.770416666666667,36
sub010,closed,b4,bal_ip_i,stim1000pre,0.722222222222222,0.770833333333333,36
sub010,closed,b5,bal_ip_i,stim1000pre,0.666666666666667,0.754166666666667,36
sub010,open,b1,vis,stim500pre,0.672727272727273,0.770833333333333,55
sub010,open,b2,vis,stim500pre,0.690909090909091,0.790833333333333,55
sub010,open,b3,vis,stim500pre,0.672727272727273,0.8,55
sub010,open,b4,vis,stim500pre,0.709090909090909,0.744166666666667,55
sub010,open,b5,vis,stim500pre,0.709090909090909,0.799166666666667,55
sub010,open,b1,lat,stim500pre,0.709090909090909,0.77125,55
sub010,open,b2,lat,stim500pre,0.727272727272727,0.819166666666667,55
sub010,open,b3,lat,stim500pre,0.672727272727273,0.7825,55
sub010,open,b4,lat,stim500pre,0.672727272727273,0.804166666666667,55
sub010,open,b5,lat,stim500pre,0.672727272727273,0.744166666666667,55
sub010,open,b1,bal_ip_v,stim500pre,0.654545454545455,0.7625,55
sub010,open,b2,bal_ip_v,stim500pre,0.8,0.790833333333333,55
sub010,open,b3,bal_ip_v,stim500pre,0.654545454545455,0.774166666666667,55
sub010,open,b4,bal_ip_v,stim500pre,0.618181818181818,0.778333333333333,55
sub010,open,b5,bal_ip_v,stim500pre,0.727272727272727,0.795416666666667,55
sub010,open,b1,bal_ip_i,stim500pre,0.672727272727273,0.780833333333333,55
sub010,open,b2,bal_ip_i,stim500pre,0.709090909090909,0.770416666666667,55
sub010,open,b3,bal_ip_i,stim500pre,0.654545454545455,0.785833333333333,55
sub010,open,b4,bal_ip_i,stim500pre,0.690909090909091,0.790416666666667,55
sub010,open,b5,bal_ip_i,stim500pre,0.727272727272727,0.794583333333333,55
sub010,closed,b1,vis,stim500pre,0.75,0.759166666666667,36
sub010,closed,b2,vis,stim500pre,0.75,0.8125,36
sub010,closed,b3,vis,stim500pre,0.694444444444444,0.837083333333333,36
sub010,closed,b4,vis,stim500pre,0.694444444444444,0.83,36
sub010,closed,b5,vis,stim500pre,0.75,0.8525,36
sub010,closed,b1,lat,stim500pre,0.75,0.82875,36
sub010,closed,b2,lat,stim500pre,0.722222222222222,0.8225,36
sub010,closed,b3,lat,stim500pre,0.75,0.8125,36
sub010,closed,b4,lat,stim500pre,0.75,0.818333333333333,36
sub010,closed,b5,lat,stim500pre,0.666666666666667,0.76,36
sub010,closed,b1,bal_ip_v,stim500pre,0.777777777777778,0.8425,36
sub010,closed,b2,bal_ip_v,stim500pre,0.694444444444444,0.854166666666667,36
sub010,closed,b3,bal_ip_v,stim500pre,0.694444444444444,0.801666666666667,36
sub010,closed,b4,bal_ip_v,stim500pre,0.75,0.759166666666667,36
sub010,closed,b5,bal_ip_v,stim500pre,0.722222222222222,0.75125,36
sub010,closed,b1,bal_ip_i,stim500pre,0.75,0.855833333333333,36
sub010,closed,b2,bal_ip_i,stim500pre,0.666666666666667,0.8375,36
sub010,closed,b3,bal_ip_i,stim500pre,0.777777777777778,0.817083333333333,36
sub010,closed,b4,bal_ip_i,stim500pre,0.722222222222222,0.800833333333333,36
sub010,closed,b5,bal_ip_i,stim500pre,0.722222222222222,0.73625,36
sub011,open,b1,vis,cue0t1000,0.925925925925926,0.529166666666667,54
sub011,open,b2,vis,cue0t1000,0.944444444444444,0.55,54
sub011,open,b3,vis,cue0t1000,0.944444444444444,0.550833333333333,54
sub011,open,b4,vis,cue0t1000,0.888888888888889,0.57625,54
sub011,open,b5,vis,cue0t1000,0.833333333333333,0.584166666666667,54
sub011,open,b1,lat,cue0t1000,0.925925925925926,0.5525,54
sub011,open,b2,lat,cue0t1000,0.87037037037037,0.581666666666667,54
sub011,open,b3,lat,cue0t1000,0.907407407407407,0.527083333333333,54
sub011,open,b4,lat,cue0t1000,0.944444444444444,0.602916666666667,54
sub011,open,b5,lat,cue0t1000,0.925925925925926,0.535833333333333,54
sub011,open,b1,bal_ip_v,cue0t1000,0.851851851851852,0.562083333333333,54
sub011,open,b2,bal_ip_v,cue0t1000,0.925925925925926,0.564166666666667,54
sub011,open,b3,bal_ip_v,cue0t1000,0.944444444444444,0.586666666666667,54
sub011,open,b4,bal_ip_v,cue0t1000,0.944444444444444,0.522083333333333,54
sub011,open,b5,bal_ip_v,cue0t1000,0.87037037037037,0.550833333333333,54
sub011,open,b1,bal_ip_i,cue0t1000,0.87037037037037,0.553333333333333,54
sub011,open,b2,bal_ip_i,cue0t1000,0.888888888888889,0.534583333333333,54
sub011,open,b3,bal_ip_i,cue0t1000,0.981481481481482,0.585416666666667,54
sub011,open,b4,bal_ip_i,cue0t1000,0.944444444444444,0.584166666666667,54
sub011,open,b5,bal_ip_i,cue0t1000,0.851851851851852,0.54125,54
sub011,closed,b1,vis,cue0t1000,0.843137254901961,0.557083333333333,51
sub011,closed,b2,vis,cue0t1000,0.882352941176471,0.575,51
sub011,closed,b3,vis,cue0t1000,0.823529411764706,0.634166666666667,51
sub011,closed,b4,vis,cue0t1000,0.882352941176471,0.591666666666667,51
sub011,closed,b5,vis,cue0t1000,0.862745098039216,0.570833333333333,51
sub011,closed,b1,lat,cue0t1000,0.843137254901961,0.585,51
sub011,closed,b2,lat,cue0t1000,0.803921568627451,0.618333333333333,51
sub011,closed,b3,lat,cue0t1000,0.803921568627451,0.5775,51
sub011,closed,b4,lat,cue0t1000,0.92156862745098,0.553333333333333,51
sub011,closed,b5,lat,cue0t1000,0.92156862745098,0.5725,51
sub011,closed,b1,bal_ip_v,cue0t1000,0.901960784313726,0.566666666666667,51
sub011,closed,b2,bal_ip_v,cue0t1000,0.92156862745098,0.545833333333333,51
sub011,closed,b3,bal_ip_v,cue0t1000,0.882352941176471,0.591666666666667,51
sub011,closed,b4,bal_ip_v,cue0t1000,0.803921568627451,0.6025,51
sub011,closed,b5,bal_ip_v,cue0t1000,0.784313725490196,0.594583333333333,51
sub011,closed,b1,bal_ip_i,cue0t1000,0.941176470588235,0.561666666666667,51
sub011,closed,b2,bal_ip_i,cue0t1000,0.882352941176471,0.545833333333333,51
sub011,closed,b3,bal_ip_i,cue0t1000,0.901960784313726,0.634166666666667,51
sub011,closed,b4,bal_ip_i,cue0t1000,0.803921568627451,0.59,51
sub011,closed,b5,bal_ip_i,cue0t1000,0.764705882352941,0.595833333333333,51
sub011,open,b1,vis,cue500to1500,0.962962962962963,0.566666666666667,54
sub011,open,b2,vis,cue500to1500,0.87037037037037,0.53375,54
sub011,open,b3,vis,cue500to1500,0.925925925925926,0.559583333333333,54
sub011,open,b4,vis,cue500to1500,0.888888888888889,0.556666666666667,54
sub011,open,b5,vis,cue500to1500,0.907407407407407,0.550833333333333,54
sub011,open,b1,lat,cue500to1500,0.87037037037037,0.54,54
sub011,open,b2,lat,cue500to1500,0.925925925925926,0.602083333333333,54
sub011,open,b3,lat,cue500to1500,0.888888888888889,0.579583333333333,54
sub011,open,b4,lat,cue500to1500,0.944444444444444,0.548333333333333,54
sub011,open,b5,lat,cue500to1500,0.907407407407407,0.527916666666667,54
sub011,open,b1,bal_ip_v,cue500to1500,1,0.527083333333333,54
sub011,open,b2,bal_ip_v,cue500to1500,0.907407407407407,0.569166666666667,54
sub011,open,b3,bal_ip_v,cue500to1500,0.907407407407407,0.54,54
sub011,open,b4,bal_ip_v,cue500to1500,0.888888888888889,0.557916666666667,54
sub011,open,b5,bal_ip_v,cue500to1500,0.87037037037037,0.578333333333333,54
sub011,open,b1,bal_ip_i,cue500to1500,0.962962962962963,0.55375,54
